Date,Calendar Year,Month Name,Month Number,Quarter,ID
18/07/1921,1921,July,7,Q3,7869
19/07/1921,1921,July,7,Q3,7870
20/07/1921,1921,July,7,Q3,7871
21/07/1921,1921,July,7,Q3,7872
22/07/1921,1921,July,7,Q3,7873
23/07/1921,1921,July,7,Q3,7874
24/07/1921,1921,July,7,Q3,7875
25/07/1921,1921,July,7,Q3,7876
26/07/1921,1921,July,7,Q3,7877
27/07/1921,1921,July,7,Q3,7878
28/07/1921,1921,July,7,Q3,7879
29/07/1921,1921,July,7,Q3,7880
30/07/1921,1921,July,7,Q3,7881
31/07/1921,1921,July,7,Q3,7882
01/07/1922,1922,July,7,Q3,8217
02/07/1922,1922,July,7,Q3,8218
03/07/1922,1922,July,7,Q3,8219
04/07/1922,1922,July,7,Q3,8220
05/07/1922,1922,July,7,Q3,8221
06/07/1922,1922,July,7,Q3,8222
07/07/1922,1922,July,7,Q3,8223
08/07/1922,1922,July,7,Q3,8224
09/07/1922,1922,July,7,Q3,8225
10/07/1922,1922,July,7,Q3,8226
11/07/1922,1922,July,7,Q3,8227
12/07/1922,1922,July,7,Q3,8228
13/07/1922,1922,July,7,Q3,8229
14/07/1922,1922,July,7,Q3,8230
15/07/1922,1922,July,7,Q3,8231
16/07/1922,1922,July,7,Q3,8232
17/07/1922,1922,July,7,Q3,8233
18/07/1922,1922,July,7,Q3,8234
19/07/1922,1922,July,7,Q3,8235
20/07/1922,1922,July,7,Q3,8236
21/07/1922,1922,July,7,Q3,8237
22/07/1922,1922,July,7,Q3,8238
23/07/1922,1922,July,7,Q3,8239
24/07/1922,1922,July,7,Q3,8240
25/07/1922,1922,July,7,Q3,8241
26/07/1922,1922,July,7,Q3,8242
27/07/1922,1922,July,7,Q3,8243
28/07/1922,1922,July,7,Q3,8244
29/07/1922,1922,July,7,Q3,8245
30/07/1922,1922,July,7,Q3,8246
31/07/1922,1922,July,7,Q3,8247
01/07/1923,1923,July,7,Q3,8582
02/07/1923,1923,July,7,Q3,8583
03/07/1923,1923,July,7,Q3,8584
04/07/1923,1923,July,7,Q3,8585
05/07/1923,1923,July,7,Q3,8586
06/07/1923,1923,July,7,Q3,8587
07/07/1923,1923,July,7,Q3,8588
08/07/1923,1923,July,7,Q3,8589
09/07/1923,1923,July,7,Q3,8590
10/07/1923,1923,July,7,Q3,8591
11/07/1923,1923,July,7,Q3,8592
12/07/1923,1923,July,7,Q3,8593
13/07/1923,1923,July,7,Q3,8594
14/07/1923,1923,July,7,Q3,8595
15/07/1923,1923,July,7,Q3,8596
16/07/1923,1923,July,7,Q3,8597
17/07/1923,1923,July,7,Q3,8598
18/07/1923,1923,July,7,Q3,8599
19/07/1923,1923,July,7,Q3,8600
20/07/1923,1923,July,7,Q3,8601
21/07/1923,1923,July,7,Q3,8602
22/07/1923,1923,July,7,Q3,8603
23/07/1923,1923,July,7,Q3,8604
24/07/1923,1923,July,7,Q3,8605
25/07/1923,1923,July,7,Q3,8606
26/07/1923,1923,July,7,Q3,8607
27/07/1923,1923,July,7,Q3,8608
28/07/1923,1923,July,7,Q3,8609
29/07/1923,1923,July,7,Q3,8610
30/07/1923,1923,July,7,Q3,8611
31/07/1923,1923,July,7,Q3,8612
01/07/1924,1924,July,7,Q3,8948
02/07/1924,1924,July,7,Q3,8949
03/07/1924,1924,July,7,Q3,8950
04/07/1924,1924,July,7,Q3,8951
05/07/1924,1924,July,7,Q3,8952
06/07/1924,1924,July,7,Q3,8953
07/07/1924,1924,July,7,Q3,8954
08/07/1924,1924,July,7,Q3,8955
09/07/1924,1924,July,7,Q3,8956
10/07/1924,1924,July,7,Q3,8957
11/07/1924,1924,July,7,Q3,8958
12/07/1924,1924,July,7,Q3,8959
13/07/1924,1924,July,7,Q3,8960
14/07/1924,1924,July,7,Q3,8961
15/07/1924,1924,July,7,Q3,8962
16/07/1924,1924,July,7,Q3,8963
17/07/1924,1924,July,7,Q3,8964
18/07/1924,1924,July,7,Q3,8965
19/07/1924,1924,July,7,Q3,8966
20/07/1924,1924,July,7,Q3,8967
21/07/1924,1924,July,7,Q3,8968
22/07/1924,1924,July,7,Q3,8969
23/07/1924,1924,July,7,Q3,8970
24/07/1924,1924,July,7,Q3,8971
25/07/1924,1924,July,7,Q3,8972
26/07/1924,1924,July,7,Q3,8973
27/07/1924,1924,July,7,Q3,8974
28/07/1924,1924,July,7,Q3,8975
29/07/1924,1924,July,7,Q3,8976
30/07/1924,1924,July,7,Q3,8977
31/07/1924,1924,July,7,Q3,8978
01/07/1925,1925,July,7,Q3,9313
02/07/1925,1925,July,7,Q3,9314
03/07/1925,1925,July,7,Q3,9315
04/07/1925,1925,July,7,Q3,9316
05/07/1925,1925,July,7,Q3,9317
06/07/1925,1925,July,7,Q3,9318
07/07/1925,1925,July,7,Q3,9319
08/07/1925,1925,July,7,Q3,9320
09/07/1925,1925,July,7,Q3,9321
10/07/1925,1925,July,7,Q3,9322
11/07/1925,1925,July,7,Q3,9323
12/07/1925,1925,July,7,Q3,9324
13/07/1925,1925,July,7,Q3,9325
14/07/1925,1925,July,7,Q3,9326
15/07/1925,1925,July,7,Q3,9327
16/07/1925,1925,July,7,Q3,9328
17/07/1925,1925,July,7,Q3,9329
18/07/1925,1925,July,7,Q3,9330
19/07/1925,1925,July,7,Q3,9331
20/07/1925,1925,July,7,Q3,9332
21/07/1925,1925,July,7,Q3,9333
22/07/1925,1925,July,7,Q3,9334
23/07/1925,1925,July,7,Q3,9335
24/07/1925,1925,July,7,Q3,9336
25/07/1925,1925,July,7,Q3,9337
26/07/1925,1925,July,7,Q3,9338
27/07/1925,1925,July,7,Q3,9339
28/07/1925,1925,July,7,Q3,9340
29/07/1925,1925,July,7,Q3,9341
30/07/1925,1925,July,7,Q3,9342
31/07/1925,1925,July,7,Q3,9343
01/07/1926,1926,July,7,Q3,9678
02/07/1926,1926,July,7,Q3,9679
03/07/1926,1926,July,7,Q3,9680
04/07/1926,1926,July,7,Q3,9681
05/07/1926,1926,July,7,Q3,9682
06/07/1926,1926,July,7,Q3,9683
07/07/1926,1926,July,7,Q3,9684
08/07/1926,1926,July,7,Q3,9685
09/07/1926,1926,July,7,Q3,9686
10/07/1926,1926,July,7,Q3,9687
11/07/1926,1926,July,7,Q3,9688
12/07/1926,1926,July,7,Q3,9689
13/07/1926,1926,July,7,Q3,9690
14/07/1926,1926,July,7,Q3,9691
15/07/1926,1926,July,7,Q3,9692
16/07/1926,1926,July,7,Q3,9693
17/07/1926,1926,July,7,Q3,9694
18/07/1926,1926,July,7,Q3,9695
19/07/1926,1926,July,7,Q3,9696
20/07/1926,1926,July,7,Q3,9697
21/07/1926,1926,July,7,Q3,9698
22/07/1926,1926,July,7,Q3,9699
23/07/1926,1926,July,7,Q3,9700
24/07/1926,1926,July,7,Q3,9701
25/07/1926,1926,July,7,Q3,9702
26/07/1926,1926,July,7,Q3,9703
27/07/1926,1926,July,7,Q3,9704
28/07/1926,1926,July,7,Q3,9705
29/07/1926,1926,July,7,Q3,9706
30/07/1926,1926,July,7,Q3,9707
31/07/1926,1926,July,7,Q3,9708
01/07/1927,1927,July,7,Q3,10043
02/07/1927,1927,July,7,Q3,10044
03/07/1927,1927,July,7,Q3,10045
04/07/1927,1927,July,7,Q3,10046
05/07/1927,1927,July,7,Q3,10047
06/07/1927,1927,July,7,Q3,10048
07/07/1927,1927,July,7,Q3,10049
08/07/1927,1927,July,7,Q3,10050
09/07/1927,1927,July,7,Q3,10051
10/07/1927,1927,July,7,Q3,10052
11/07/1927,1927,July,7,Q3,10053
12/07/1927,1927,July,7,Q3,10054
13/07/1927,1927,July,7,Q3,10055
14/07/1927,1927,July,7,Q3,10056
15/07/1927,1927,July,7,Q3,10057
16/07/1927,1927,July,7,Q3,10058
17/07/1927,1927,July,7,Q3,10059
18/07/1927,1927,July,7,Q3,10060
19/07/1927,1927,July,7,Q3,10061
20/07/1927,1927,July,7,Q3,10062
21/07/1927,1927,July,7,Q3,10063
22/07/1927,1927,July,7,Q3,10064
23/07/1927,1927,July,7,Q3,10065
24/07/1927,1927,July,7,Q3,10066
25/07/1927,1927,July,7,Q3,10067
26/07/1927,1927,July,7,Q3,10068
27/07/1927,1927,July,7,Q3,10069
28/07/1927,1927,July,7,Q3,10070
29/07/1927,1927,July,7,Q3,10071
30/07/1927,1927,July,7,Q3,10072
31/07/1927,1927,July,7,Q3,10073
01/07/1928,1928,July,7,Q3,10409
02/07/1928,1928,July,7,Q3,10410
03/07/1928,1928,July,7,Q3,10411
04/07/1928,1928,July,7,Q3,10412
05/07/1928,1928,July,7,Q3,10413
06/07/1928,1928,July,7,Q3,10414
07/07/1928,1928,July,7,Q3,10415
08/07/1928,1928,July,7,Q3,10416
09/07/1928,1928,July,7,Q3,10417
10/07/1928,1928,July,7,Q3,10418
11/07/1928,1928,July,7,Q3,10419
12/07/1928,1928,July,7,Q3,10420
13/07/1928,1928,July,7,Q3,10421
14/07/1928,1928,July,7,Q3,10422
15/07/1928,1928,July,7,Q3,10423
16/07/1928,1928,July,7,Q3,10424
17/07/1928,1928,July,7,Q3,10425
18/07/1928,1928,July,7,Q3,10426
19/07/1928,1928,July,7,Q3,10427
20/07/1928,1928,July,7,Q3,10428
21/07/1928,1928,July,7,Q3,10429
22/07/1928,1928,July,7,Q3,10430
23/07/1928,1928,July,7,Q3,10431
24/07/1928,1928,July,7,Q3,10432
25/07/1928,1928,July,7,Q3,10433
26/07/1928,1928,July,7,Q3,10434
27/07/1928,1928,July,7,Q3,10435
28/07/1928,1928,July,7,Q3,10436
29/07/1928,1928,July,7,Q3,10437
30/07/1928,1928,July,7,Q3,10438
31/07/1928,1928,July,7,Q3,10439
01/07/1929,1929,July,7,Q3,10774
02/07/1929,1929,July,7,Q3,10775
03/07/1929,1929,July,7,Q3,10776
04/07/1929,1929,July,7,Q3,10777
05/07/1929,1929,July,7,Q3,10778
06/07/1929,1929,July,7,Q3,10779
07/07/1929,1929,July,7,Q3,10780
08/07/1929,1929,July,7,Q3,10781
09/07/1929,1929,July,7,Q3,10782
10/07/1929,1929,July,7,Q3,10783
11/07/1929,1929,July,7,Q3,10784
12/07/1929,1929,July,7,Q3,10785
13/07/1929,1929,July,7,Q3,10786
14/07/1929,1929,July,7,Q3,10787
15/07/1929,1929,July,7,Q3,10788
16/07/1929,1929,July,7,Q3,10789
17/07/1929,1929,July,7,Q3,10790
18/07/1929,1929,July,7,Q3,10791
19/07/1929,1929,July,7,Q3,10792
20/07/1929,1929,July,7,Q3,10793
21/07/1929,1929,July,7,Q3,10794
22/07/1929,1929,July,7,Q3,10795
23/07/1929,1929,July,7,Q3,10796
24/07/1929,1929,July,7,Q3,10797
25/07/1929,1929,July,7,Q3,10798
26/07/1929,1929,July,7,Q3,10799
27/07/1929,1929,July,7,Q3,10800
28/07/1929,1929,July,7,Q3,10801
29/07/1929,1929,July,7,Q3,10802
30/07/1929,1929,July,7,Q3,10803
31/07/1929,1929,July,7,Q3,10804
01/07/1930,1930,July,7,Q3,11139
02/07/1930,1930,July,7,Q3,11140
03/07/1930,1930,July,7,Q3,11141
04/07/1930,1930,July,7,Q3,11142
05/07/1930,1930,July,7,Q3,11143
06/07/1930,1930,July,7,Q3,11144
07/07/1930,1930,July,7,Q3,11145
08/07/1930,1930,July,7,Q3,11146
09/07/1930,1930,July,7,Q3,11147
10/07/1930,1930,July,7,Q3,11148
11/07/1930,1930,July,7,Q3,11149
12/07/1930,1930,July,7,Q3,11150
13/07/1930,1930,July,7,Q3,11151
14/07/1930,1930,July,7,Q3,11152
15/07/1930,1930,July,7,Q3,11153
16/07/1930,1930,July,7,Q3,11154
17/07/1930,1930,July,7,Q3,11155
18/07/1930,1930,July,7,Q3,11156
19/07/1930,1930,July,7,Q3,11157
20/07/1930,1930,July,7,Q3,11158
21/07/1930,1930,July,7,Q3,11159
22/07/1930,1930,July,7,Q3,11160
23/07/1930,1930,July,7,Q3,11161
24/07/1930,1930,July,7,Q3,11162
25/07/1930,1930,July,7,Q3,11163
26/07/1930,1930,July,7,Q3,11164
27/07/1930,1930,July,7,Q3,11165
28/07/1930,1930,July,7,Q3,11166
29/07/1930,1930,July,7,Q3,11167
30/07/1930,1930,July,7,Q3,11168
31/07/1930,1930,July,7,Q3,11169
01/07/1931,1931,July,7,Q3,11504
02/07/1931,1931,July,7,Q3,11505
03/07/1931,1931,July,7,Q3,11506
04/07/1931,1931,July,7,Q3,11507
05/07/1931,1931,July,7,Q3,11508
06/07/1931,1931,July,7,Q3,11509
07/07/1931,1931,July,7,Q3,11510
08/07/1931,1931,July,7,Q3,11511
09/07/1931,1931,July,7,Q3,11512
10/07/1931,1931,July,7,Q3,11513
11/07/1931,1931,July,7,Q3,11514
12/07/1931,1931,July,7,Q3,11515
13/07/1931,1931,July,7,Q3,11516
14/07/1931,1931,July,7,Q3,11517
15/07/1931,1931,July,7,Q3,11518
16/07/1931,1931,July,7,Q3,11519
17/07/1931,1931,July,7,Q3,11520
18/07/1931,1931,July,7,Q3,11521
19/07/1931,1931,July,7,Q3,11522
20/07/1931,1931,July,7,Q3,11523
21/07/1931,1931,July,7,Q3,11524
22/07/1931,1931,July,7,Q3,11525
23/07/1931,1931,July,7,Q3,11526
24/07/1931,1931,July,7,Q3,11527
25/07/1931,1931,July,7,Q3,11528
26/07/1931,1931,July,7,Q3,11529
27/07/1931,1931,July,7,Q3,11530
28/07/1931,1931,July,7,Q3,11531
29/07/1931,1931,July,7,Q3,11532
30/07/1931,1931,July,7,Q3,11533
31/07/1931,1931,July,7,Q3,11534
01/07/1932,1932,July,7,Q3,11870
02/07/1932,1932,July,7,Q3,11871
03/07/1932,1932,July,7,Q3,11872
04/07/1932,1932,July,7,Q3,11873
05/07/1932,1932,July,7,Q3,11874
06/07/1932,1932,July,7,Q3,11875
07/07/1932,1932,July,7,Q3,11876
08/07/1932,1932,July,7,Q3,11877
09/07/1932,1932,July,7,Q3,11878
10/07/1932,1932,July,7,Q3,11879
11/07/1932,1932,July,7,Q3,11880
12/07/1932,1932,July,7,Q3,11881
13/07/1932,1932,July,7,Q3,11882
14/07/1932,1932,July,7,Q3,11883
15/07/1932,1932,July,7,Q3,11884
16/07/1932,1932,July,7,Q3,11885
17/07/1932,1932,July,7,Q3,11886
18/07/1932,1932,July,7,Q3,11887
19/07/1932,1932,July,7,Q3,11888
20/07/1932,1932,July,7,Q3,11889
21/07/1932,1932,July,7,Q3,11890
22/07/1932,1932,July,7,Q3,11891
23/07/1932,1932,July,7,Q3,11892
24/07/1932,1932,July,7,Q3,11893
25/07/1932,1932,July,7,Q3,11894
26/07/1932,1932,July,7,Q3,11895
27/07/1932,1932,July,7,Q3,11896
28/07/1932,1932,July,7,Q3,11897
29/07/1932,1932,July,7,Q3,11898
30/07/1932,1932,July,7,Q3,11899
31/07/1932,1932,July,7,Q3,11900
01/07/1933,1933,July,7,Q3,12235
02/07/1933,1933,July,7,Q3,12236
03/07/1933,1933,July,7,Q3,12237
04/07/1933,1933,July,7,Q3,12238
05/07/1933,1933,July,7,Q3,12239
06/07/1933,1933,July,7,Q3,12240
07/07/1933,1933,July,7,Q3,12241
08/07/1933,1933,July,7,Q3,12242
09/07/1933,1933,July,7,Q3,12243
10/07/1933,1933,July,7,Q3,12244
11/07/1933,1933,July,7,Q3,12245
12/07/1933,1933,July,7,Q3,12246
13/07/1933,1933,July,7,Q3,12247
14/07/1933,1933,July,7,Q3,12248
15/07/1933,1933,July,7,Q3,12249
16/07/1933,1933,July,7,Q3,12250
17/07/1933,1933,July,7,Q3,12251
18/07/1933,1933,July,7,Q3,12252
19/07/1933,1933,July,7,Q3,12253
20/07/1933,1933,July,7,Q3,12254
21/07/1933,1933,July,7,Q3,12255
22/07/1933,1933,July,7,Q3,12256
23/07/1933,1933,July,7,Q3,12257
24/07/1933,1933,July,7,Q3,12258
25/07/1933,1933,July,7,Q3,12259
26/07/1933,1933,July,7,Q3,12260
27/07/1933,1933,July,7,Q3,12261
28/07/1933,1933,July,7,Q3,12262
29/07/1933,1933,July,7,Q3,12263
30/07/1933,1933,July,7,Q3,12264
31/07/1933,1933,July,7,Q3,12265
01/07/1934,1934,July,7,Q3,12600
02/07/1934,1934,July,7,Q3,12601
03/07/1934,1934,July,7,Q3,12602
04/07/1934,1934,July,7,Q3,12603
05/07/1934,1934,July,7,Q3,12604
06/07/1934,1934,July,7,Q3,12605
07/07/1934,1934,July,7,Q3,12606
08/07/1934,1934,July,7,Q3,12607
09/07/1934,1934,July,7,Q3,12608
10/07/1934,1934,July,7,Q3,12609
11/07/1934,1934,July,7,Q3,12610
12/07/1934,1934,July,7,Q3,12611
13/07/1934,1934,July,7,Q3,12612
14/07/1934,1934,July,7,Q3,12613
15/07/1934,1934,July,7,Q3,12614
16/07/1934,1934,July,7,Q3,12615
17/07/1934,1934,July,7,Q3,12616
18/07/1934,1934,July,7,Q3,12617
19/07/1934,1934,July,7,Q3,12618
20/07/1934,1934,July,7,Q3,12619
21/07/1934,1934,July,7,Q3,12620
22/07/1934,1934,July,7,Q3,12621
23/07/1934,1934,July,7,Q3,12622
24/07/1934,1934,July,7,Q3,12623
25/07/1934,1934,July,7,Q3,12624
26/07/1934,1934,July,7,Q3,12625
27/07/1934,1934,July,7,Q3,12626
28/07/1934,1934,July,7,Q3,12627
29/07/1934,1934,July,7,Q3,12628
30/07/1934,1934,July,7,Q3,12629
31/07/1934,1934,July,7,Q3,12630
01/07/1935,1935,July,7,Q3,12965
02/07/1935,1935,July,7,Q3,12966
03/07/1935,1935,July,7,Q3,12967
04/07/1935,1935,July,7,Q3,12968
05/07/1935,1935,July,7,Q3,12969
06/07/1935,1935,July,7,Q3,12970
07/07/1935,1935,July,7,Q3,12971
08/07/1935,1935,July,7,Q3,12972
09/07/1935,1935,July,7,Q3,12973
10/07/1935,1935,July,7,Q3,12974
11/07/1935,1935,July,7,Q3,12975
12/07/1935,1935,July,7,Q3,12976
13/07/1935,1935,July,7,Q3,12977
14/07/1935,1935,July,7,Q3,12978
15/07/1935,1935,July,7,Q3,12979
16/07/1935,1935,July,7,Q3,12980
17/07/1935,1935,July,7,Q3,12981
18/07/1935,1935,July,7,Q3,12982
19/07/1935,1935,July,7,Q3,12983
20/07/1935,1935,July,7,Q3,12984
21/07/1935,1935,July,7,Q3,12985
22/07/1935,1935,July,7,Q3,12986
23/07/1935,1935,July,7,Q3,12987
24/07/1935,1935,July,7,Q3,12988
25/07/1935,1935,July,7,Q3,12989
26/07/1935,1935,July,7,Q3,12990
27/07/1935,1935,July,7,Q3,12991
28/07/1935,1935,July,7,Q3,12992
29/07/1935,1935,July,7,Q3,12993
30/07/1935,1935,July,7,Q3,12994
31/07/1935,1935,July,7,Q3,12995
01/07/1936,1936,July,7,Q3,13331
02/07/1936,1936,July,7,Q3,13332
03/07/1936,1936,July,7,Q3,13333
04/07/1936,1936,July,7,Q3,13334
05/07/1936,1936,July,7,Q3,13335
06/07/1936,1936,July,7,Q3,13336
07/07/1936,1936,July,7,Q3,13337
08/07/1936,1936,July,7,Q3,13338
09/07/1936,1936,July,7,Q3,13339
10/07/1936,1936,July,7,Q3,13340
11/07/1936,1936,July,7,Q3,13341
12/07/1936,1936,July,7,Q3,13342
13/07/1936,1936,July,7,Q3,13343
14/07/1936,1936,July,7,Q3,13344
15/07/1936,1936,July,7,Q3,13345
16/07/1936,1936,July,7,Q3,13346
17/07/1936,1936,July,7,Q3,13347
18/07/1936,1936,July,7,Q3,13348
19/07/1936,1936,July,7,Q3,13349
20/07/1936,1936,July,7,Q3,13350
21/07/1936,1936,July,7,Q3,13351
22/07/1936,1936,July,7,Q3,13352
23/07/1936,1936,July,7,Q3,13353
24/07/1936,1936,July,7,Q3,13354
25/07/1936,1936,July,7,Q3,13355
26/07/1936,1936,July,7,Q3,13356
27/07/1936,1936,July,7,Q3,13357
28/07/1936,1936,July,7,Q3,13358
29/07/1936,1936,July,7,Q3,13359
30/07/1936,1936,July,7,Q3,13360
31/07/1936,1936,July,7,Q3,13361
01/07/1937,1937,July,7,Q3,13696
02/07/1937,1937,July,7,Q3,13697
03/07/1937,1937,July,7,Q3,13698
04/07/1937,1937,July,7,Q3,13699
05/07/1937,1937,July,7,Q3,13700
06/07/1937,1937,July,7,Q3,13701
07/07/1937,1937,July,7,Q3,13702
08/07/1937,1937,July,7,Q3,13703
09/07/1937,1937,July,7,Q3,13704
10/07/1937,1937,July,7,Q3,13705
11/07/1937,1937,July,7,Q3,13706
12/07/1937,1937,July,7,Q3,13707
13/07/1937,1937,July,7,Q3,13708
14/07/1937,1937,July,7,Q3,13709
15/07/1937,1937,July,7,Q3,13710
16/07/1937,1937,July,7,Q3,13711
17/07/1937,1937,July,7,Q3,13712
18/07/1937,1937,July,7,Q3,13713
19/07/1937,1937,July,7,Q3,13714
20/07/1937,1937,July,7,Q3,13715
21/07/1937,1937,July,7,Q3,13716
22/07/1937,1937,July,7,Q3,13717
23/07/1937,1937,July,7,Q3,13718
24/07/1937,1937,July,7,Q3,13719
25/07/1937,1937,July,7,Q3,13720
26/07/1937,1937,July,7,Q3,13721
27/07/1937,1937,July,7,Q3,13722
28/07/1937,1937,July,7,Q3,13723
29/07/1937,1937,July,7,Q3,13724
30/07/1937,1937,July,7,Q3,13725
31/07/1937,1937,July,7,Q3,13726
01/07/1938,1938,July,7,Q3,14061
02/07/1938,1938,July,7,Q3,14062
03/07/1938,1938,July,7,Q3,14063
04/07/1938,1938,July,7,Q3,14064
05/07/1938,1938,July,7,Q3,14065
06/07/1938,1938,July,7,Q3,14066
07/07/1938,1938,July,7,Q3,14067
08/07/1938,1938,July,7,Q3,14068
09/07/1938,1938,July,7,Q3,14069
10/07/1938,1938,July,7,Q3,14070
11/07/1938,1938,July,7,Q3,14071
12/07/1938,1938,July,7,Q3,14072
13/07/1938,1938,July,7,Q3,14073
14/07/1938,1938,July,7,Q3,14074
15/07/1938,1938,July,7,Q3,14075
16/07/1938,1938,July,7,Q3,14076
17/07/1938,1938,July,7,Q3,14077
18/07/1938,1938,July,7,Q3,14078
19/07/1938,1938,July,7,Q3,14079
20/07/1938,1938,July,7,Q3,14080
21/07/1938,1938,July,7,Q3,14081
22/07/1938,1938,July,7,Q3,14082
23/07/1938,1938,July,7,Q3,14083
24/07/1938,1938,July,7,Q3,14084
25/07/1938,1938,July,7,Q3,14085
26/07/1938,1938,July,7,Q3,14086
27/07/1938,1938,July,7,Q3,14087
28/07/1938,1938,July,7,Q3,14088
29/07/1938,1938,July,7,Q3,14089
30/07/1938,1938,July,7,Q3,14090
31/07/1938,1938,July,7,Q3,14091
01/07/1939,1939,July,7,Q3,14426
02/07/1939,1939,July,7,Q3,14427
03/07/1939,1939,July,7,Q3,14428
04/07/1939,1939,July,7,Q3,14429
05/07/1939,1939,July,7,Q3,14430
06/07/1939,1939,July,7,Q3,14431
07/07/1939,1939,July,7,Q3,14432
08/07/1939,1939,July,7,Q3,14433
09/07/1939,1939,July,7,Q3,14434
10/07/1939,1939,July,7,Q3,14435
11/07/1939,1939,July,7,Q3,14436
12/07/1939,1939,July,7,Q3,14437
13/07/1939,1939,July,7,Q3,14438
14/07/1939,1939,July,7,Q3,14439
15/07/1939,1939,July,7,Q3,14440
16/07/1939,1939,July,7,Q3,14441
17/07/1939,1939,July,7,Q3,14442
18/07/1939,1939,July,7,Q3,14443
19/07/1939,1939,July,7,Q3,14444
20/07/1939,1939,July,7,Q3,14445
21/07/1939,1939,July,7,Q3,14446
22/07/1939,1939,July,7,Q3,14447
23/07/1939,1939,July,7,Q3,14448
24/07/1939,1939,July,7,Q3,14449
25/07/1939,1939,July,7,Q3,14450
26/07/1939,1939,July,7,Q3,14451
27/07/1939,1939,July,7,Q3,14452
28/07/1939,1939,July,7,Q3,14453
29/07/1939,1939,July,7,Q3,14454
30/07/1939,1939,July,7,Q3,14455
31/07/1939,1939,July,7,Q3,14456
01/07/1940,1940,July,7,Q3,14792
02/07/1940,1940,July,7,Q3,14793
03/07/1940,1940,July,7,Q3,14794
04/07/1940,1940,July,7,Q3,14795
05/07/1940,1940,July,7,Q3,14796
06/07/1940,1940,July,7,Q3,14797
07/07/1940,1940,July,7,Q3,14798
08/07/1940,1940,July,7,Q3,14799
09/07/1940,1940,July,7,Q3,14800
10/07/1940,1940,July,7,Q3,14801
11/07/1940,1940,July,7,Q3,14802
12/07/1940,1940,July,7,Q3,14803
13/07/1940,1940,July,7,Q3,14804
14/07/1940,1940,July,7,Q3,14805
15/07/1940,1940,July,7,Q3,14806
16/07/1940,1940,July,7,Q3,14807
17/07/1940,1940,July,7,Q3,14808
18/07/1940,1940,July,7,Q3,14809
19/07/1940,1940,July,7,Q3,14810
20/07/1940,1940,July,7,Q3,14811
21/07/1940,1940,July,7,Q3,14812
22/07/1940,1940,July,7,Q3,14813
23/07/1940,1940,July,7,Q3,14814
24/07/1940,1940,July,7,Q3,14815
25/07/1940,1940,July,7,Q3,14816
26/07/1940,1940,July,7,Q3,14817
27/07/1940,1940,July,7,Q3,14818
28/07/1940,1940,July,7,Q3,14819
29/07/1940,1940,July,7,Q3,14820
30/07/1940,1940,July,7,Q3,14821
31/07/1940,1940,July,7,Q3,14822
01/07/1941,1941,July,7,Q3,15157
02/07/1941,1941,July,7,Q3,15158
03/07/1941,1941,July,7,Q3,15159
04/07/1941,1941,July,7,Q3,15160
05/07/1941,1941,July,7,Q3,15161
06/07/1941,1941,July,7,Q3,15162
07/07/1941,1941,July,7,Q3,15163
08/07/1941,1941,July,7,Q3,15164
09/07/1941,1941,July,7,Q3,15165
10/07/1941,1941,July,7,Q3,15166
11/07/1941,1941,July,7,Q3,15167
12/07/1941,1941,July,7,Q3,15168
13/07/1941,1941,July,7,Q3,15169
14/07/1941,1941,July,7,Q3,15170
15/07/1941,1941,July,7,Q3,15171
16/07/1941,1941,July,7,Q3,15172
17/07/1941,1941,July,7,Q3,15173
18/07/1941,1941,July,7,Q3,15174
19/07/1941,1941,July,7,Q3,15175
20/07/1941,1941,July,7,Q3,15176
21/07/1941,1941,July,7,Q3,15177
22/07/1941,1941,July,7,Q3,15178
23/07/1941,1941,July,7,Q3,15179
24/07/1941,1941,July,7,Q3,15180
25/07/1941,1941,July,7,Q3,15181
26/07/1941,1941,July,7,Q3,15182
27/07/1941,1941,July,7,Q3,15183
28/07/1941,1941,July,7,Q3,15184
29/07/1941,1941,July,7,Q3,15185
30/07/1941,1941,July,7,Q3,15186
31/07/1941,1941,July,7,Q3,15187
01/07/1942,1942,July,7,Q3,15522
02/07/1942,1942,July,7,Q3,15523
03/07/1942,1942,July,7,Q3,15524
04/07/1942,1942,July,7,Q3,15525
05/07/1942,1942,July,7,Q3,15526
06/07/1942,1942,July,7,Q3,15527
07/07/1942,1942,July,7,Q3,15528
08/07/1942,1942,July,7,Q3,15529
09/07/1942,1942,July,7,Q3,15530
10/07/1942,1942,July,7,Q3,15531
11/07/1942,1942,July,7,Q3,15532
12/07/1942,1942,July,7,Q3,15533
13/07/1942,1942,July,7,Q3,15534
14/07/1942,1942,July,7,Q3,15535
15/07/1942,1942,July,7,Q3,15536
16/07/1942,1942,July,7,Q3,15537
17/07/1942,1942,July,7,Q3,15538
18/07/1942,1942,July,7,Q3,15539
19/07/1942,1942,July,7,Q3,15540
20/07/1942,1942,July,7,Q3,15541
21/07/1942,1942,July,7,Q3,15542
22/07/1942,1942,July,7,Q3,15543
23/07/1942,1942,July,7,Q3,15544
24/07/1942,1942,July,7,Q3,15545
25/07/1942,1942,July,7,Q3,15546
26/07/1942,1942,July,7,Q3,15547
27/07/1942,1942,July,7,Q3,15548
28/07/1942,1942,July,7,Q3,15549
29/07/1942,1942,July,7,Q3,15550
30/07/1942,1942,July,7,Q3,15551
31/07/1942,1942,July,7,Q3,15552
